Row,Original Index,Person1,Intelligence1,Determination1,Calmness1,Politeness1,Aggression1,Sophistication1,Incoherence1,Rudeness1,Stupidity1,Articulation1,Unsophistication1,Laziness1,Person2,Intelligence2,Determination2,Calmness2,Politeness2,Aggression2,Sophistication2,Incoherence2,Rudeness2,Stupidity2,Articulation2,Unsophistication2,Laziness2
101,102,"I got the jack. What else do I need? I need sugar and pebbles.That is in it
",4,3,4,4,1,3,1,1,1,4,2,2,"I got the jack wat else I need sugar wats dem pebblesthat be in that shit
",3,2,2,2,3,2,4,3,2,2,4,2
102,104,"Ten dollars for a call from jail. This shit is over with. See you when you come home, brother.
",3,3,2,3,2,3,2,2,2,3,2,1,"Ten dollars from a call from jail... Shit over wit... See uwhen u come home bro
",2,2,2,1,2,1,2,2,1,2,2,1
103,105,"I think there is a raccoon or possum walking around in my house, I'mreally scared right no
",4,3,2,4,1,3,1,1,1,3,2,1,"I think it's a raccon or possum walkin round my house I'mscared ass shit rite now
",2,2,1,2,3,1,3,3,2,2,4,1
104,103,"I'm tired of so many people. \""I\""m so shady\"" \""Hi! What's going on?\"" I'm at theABC store with it. I'm going to talk to you.
",4,3,2,2,2,3,1,2,2,3,2,2,"I'm over so many ppl , I'm so shady"" aye wats good"" I'm at theabc store with it""ima holla
",3,3,2,2,3,2,2,2,2,2,2,2
105,106,"People's whose kids are named after stores aren't going to be able to spell their names until they're twelve...and write their name in cursiveuntil they're like twenty. I'm shaking my head.
",4,3,3,4,1,4,1,1,1,5,1,2,"Ppl kids name after stores aint Goin be able to spell them joints till they twelve...and write they name in cursivetill they like 20 smh
",2,2,2,1,3,1,3,3,2,2,3,3
106,108,"People's meals on instagram look like some real trash. Keep that shit in your house!
",3,3,2,1,4,2,2,4,2,3,3,2,"Ppl plates on the gram be lookin like some straight trashkeep that shit in house!!!
",2,3,2,1,3,2,2,3,2,3,2,2
107,109,"I just called my girlfriend and she finished schoolshe smoke my joint to
",2,2,2,2,3,1,4,3,2,2,3,2,"I jus call boo and she finished Skool she drink andshe smoke my reefer too...
",3,3,2,2,3,2,4,3,2,2,3,3
108,111,"Boy, you have two different females texting you. So I'm going to havetwo different men texting me.
",4,3,2,3,2,3,2,1,2,3,2,2,"Boaaaa, u got TWO DIFFERENT FEMALES TEXTING YOU.... SOOOO IMAA HAVETWO DIFFERENT NIGGA TEXTING ME.
",3,4,1,1,4,1,3,3,2,1,3,2
109,110,"I'm about to look at forty meals on instagram that will get meexcited. I'm starving. Damn.
",4,3,2,3,2,3,1,1,2,3,2,2,"Bout to see like 40 plates on the gram get meheated I'm starving like shit
",3,4,2,2,3,2,2,2,2,2,2,2
110,107,"The two for ten deal at Friday's is worth it because the food is served quickly because fast food restaurants want to servetrash food quickly for ten dollars.
",4,3,2,3,2,2,2,2,2,3,3,2,"2 for 10 at Fridays be so clutch for the quickness cuz fast food joints want10 dillas for some trash
",3,2,2,1,2,1,4,2,2,2,3,2
111,115,"A.J., have you ever thought about leaving TNA and going to the WWW? With your skills, they wouldn'tknow what hit them. Trust me
",4,3,2,2,4,3,1,2,1,3,1,1,"A.J., have u ever thought about leaving TNA and going to the WWW? With your skills, they wouldn'tknow what hit them.trust me.
",3,2,2,2,3,2,1,1,2,2,1,1
112,113,"In the same way, they announced the arrival of my train after itpulled off, I'm so not happy
",4,3,2,2,3,3,1,2,1,3,2,2,"Continuing the same way, they announced the arrival of my train after itpulls off, so not happy
",3,4,3,4,1,3,1,1,1,3,1,1
113,112,"70 degrees in Nashville. About to take a trip and then heading to the bar to get drunk. After that I will be.
",3,3,2,2,3,2,3,2,2,3,2,2,"70 degrees in Nashville. Bout to take a trip to and then heading to get my drunk on. After thatI will be at .
",2,2,2,2,2,2,2,2,2,2,2,2
114,118,"It is funny watching Negros go through problems like I do but it is not funny when I go  through shit. Fuck it though.
",2,2,2,1,4,2,3,4,2,3,3,2,"It's funny a watching niggas go thru problems like I do but it's not funny when I gothru shit fuck it tho
",2,2,2,1,3,1,3,3,2,1,2,2
115,120,"She is going to have to make a decision right then and there. Kiss on the mouth withan ass grab...or no snow shovel.
",4,3,2,3,4,2,1,2,2,3,2,2,"She gonna have to make a decision right then and there...Kiss in mouth withass grab...or no snow shovel...
",3,2,3,3,2,2,2,1,2,2,2,2
116,116,"I had no choice! I was already all into the television showand couldn't look away. I'm laughing!
",3,2,2,3,2,3,2,1,2,3,2,2,"i had no choice ! Like i was already all into the tvand couldn't look away lol
",3,2,2,4,1,2,2,1,2,2,2,2
117,119,"Men, call a single woman that's been ignored lately. Say you need to do something nice for her and make her feel goodand kiss he
",4,3,2,1,2,2,1,3,1,3,1,1,"Fellas call dat single chick dats been sitting outt all cuffing season, say u gonna shovel her snow, ring her belland kiss her in mouth
",2,3,1,1,3,1,3,3,2,2,3,2
118,121,"Soon the people that don't play basketball are going to say that Griner could play in the NBA, when she actually couldn't make a division 1 or a division 2 team.
",3,3,2,2,3,2,2,3,2,3,2,2,"Soon the none basketball playing in LIFE clowns are gonna say Griner could play NBA ball...when she couldn't makea D1 or D2 team.
",3,3,2,1,3,1,2,2,1,3,2,2
119,114,"Women get into trouble in on the streets and when someone pressures themthey tell the police
",4,3,2,3,3,3,2,2,2,3,2,2,"Females be get they self into street shit but wen somebody put pressure on theyass they tell the police
",2,2,2,1,4,1,2,3,2,2,3,2
120,117,"When I see a pretty girl who has a weave it is the same as seeing a man with an inky black dye combed through his hair
",4,3,2,1,4,2,2,3,2,3,3,2,"When I see a pretty girl with weave its the equivalent to a girl seeing a dudewith Beijing in his hair""
",4,4,3,3,2,3,2,2,2,4,2,2
121,124,"Tell them what happened to the mouse in the house the next next play though. (Then askwho won all the games).
",4,3,2,3,2,2,1,2,2,3,2,1,"tell em what happen to the mouse n the house the VERY next play tho (den askwho won ALL the games)
",3,4,2,2,3,2,2,2,2,2,2,1
122,123,"Sadly, so many high schools have crippled these players academically, that even JUCO is hard for them.
",4,3,3,4,2,3,1,1,1,4,1,2,"Sadly so many HS has crippled these players academically that evenJUCO is hard for them...
",3,3,2,3,1,2,1,1,1,3,1,1
123,122,"Middle age buddy that shovel that is for his ride and had a bad day going to be onsome bus driver stuff, that's funny
",3,3,2,2,3,2,3,2,2,3,3,2,"middle age buddy dat shovel dat ish for his whip and had a bad day gonna be onsome bus driver ish lol
",3,3,2,2,3,2,2,2,2,3,2,2
124,127,"Once I am able to escape this competitive struggle for wealth and power I will be taking daytime naps and I will go to the chiropractor.
",4,3,4,5,1,4,1,1,1,5,1,2,"I swear when I get out this rat race imma be taking middaynaps and going to chiropractor...
",3,2,3,2,3,2,3,2,2,3,3,4
125,126,"Dear Greeks, if by thirty becoming a member of your organization is your greatest achievement, you don't deserve your fucking letters.
",4,3,2,1,5,2,1,5,1,3,2,1,"Dear Greeks, If by 30 becoming a member of your org is ur greatest achievement...Udon't deserve ur fucking letters.
",3,4,3,3,2,3,2,2,2,3,2,2
126,129,"I'm sick of going to this dealership when random lights go out. However I do lovea free truck wash.
",3,3,2,3,2,2,2,2,2,3,2,2,"Sick of going to this dealership for random lights going out...BUT I do lovea free truck wash. *bling*
",4,3,2,4,2,3,2,2,2,4,2,2
127,128,"Ladies, the older you are in life the more things you aregoing to have to sift through
",4,3,4,4,2,4,2,1,1,4,1,1,"Ladies, the older you are in the ""game"" the more Bullshit urgonna have to sift thru...
",3,4,2,2,4,2,3,3,2,3,3,2
128,125,"Have you ever bumped into someone your age and he still takes gang banging seriously? At what age does a reference to another gangnot make you want to fight
",4,3,2,2,4,2,2,2,2,3,2,2,"U eva bump into a nigga yo age and he STILL take Gang banging serious? At what age do a reference of another gangNOT make u wanna fight?
",2,2,2,1,3,1,3,3,2,2,2,2
129,130,"Half of what you want is better than zero of what you want. But it's mean if vocalized.
",4,3,2,2,3,3,2,3,2,3,2,2,"1/2 of what you want > Zero of what you want.But its mean if vocalized
",3,4,3,2,2,3,2,2,2,3,2,1
130,132,"Fucking where is it? So it's a store that will sell you fourfifths of Patron for $49.99.
",4,3,2,2,3,3,2,4,2,3,2,2,"Fucking WhERE?!!!! T So its a store that will sell U 4fifth of Patron for 49.99
",3,4,1,1,4,2,3,5,2,2,3,2
131,133,"Immediately go back to the hotel and hope you don't have too many jerks on your team that play the replay on their ipads.
",4,3,2,3,2,4,1,1,1,4,1,1,"immediately go back to hotel and hope u aint got TOO many jerks on ur team dat playthe replay on they ipads.
",2,2,2,1,2,1,3,2,2,2,4,1
132,131,"Bill collectors take fractions of debt on the dollar sometimes, and I don't expect you toagree about the RS, man.
",4,3,2,3,2,2,2,2,1,3,2,2,"Bill collectors take fractions of debt on the dollar sometimes...and I don't expect u 2agree about the RS ish...
",3,2,3,3,2,3,2,2,1,3,2,1
133,136,"We're not going for that family. My kid is going to get all the cool shit...because Daddy and Mommy work hard as shit for it.
",4,5,2,2,4,3,2,3,2,3,2,2,"we aint going for that fam. My kid gonna get ALL the cool shit...cuz Daddy and Mommy workshard as shit for it.
",3,4,2,2,4,2,2,3,2,2,2,1
134,134,"All the women who have sent off the shape  challenged women should be ashamed.of the world. Shame on you
",4,3,2,1,3,2,1,4,2,3,2,1,"Shame on ALL you women that has sent off the Shape Challenged womenof the world...shame on yall.
",3,3,2,1,3,2,1,3,2,2,1,1
135,135,"On the way to the gym to sweat the rest of this bug out. I can't beconducting workshops looking sick.
",4,4,3,3,2,3,1,2,1,4,2,1,"On way 2 gym to sweat the rest of this bug out...can't beconducting workshops looking all sick
",3,3,2,2,1,2,1,1,1,3,2,1
136,138,"So the other business units are sending emails to IT while weare in conference because they are out. I'm shaking my head.
",4,3,2,4,2,3,1,2,1,4,2,1,"Sooo the other business units sending emails to IT while wein conference cuz they out...smh
",2,2,1,2,1,1,3,1,2,2,4,1
137,137,"Yeah you know with Groupon they just give you that moneyback to get something else
",4,3,3,4,2,4,1,1,1,4,2,2,"yea u know with groupon they jus give u dat breadback to get sumthing else...
",2,2,2,2,2,2,4,3,2,2,4,2
138,140,"It doesn't work when you work everyday while those that aren't working are sitting around eyingthings you've worked hard for
",4,4,2,2,4,3,2,4,2,3,2,1,"it doesn't work when u work everyday and dem bums sitting in ur hood watching YOURshit u worked hard for.
",3,4,3,1,3,2,2,3,2,3,2,1
139,139,"Kelly is a fat ass heifer...and we lover it! Let her show her crotch...We are lovingher direction right now. Laugh out loud.
",3,4,2,1,4,2,2,4,2,3,2,1,"Kelly is a Fast ass Heffa...and we love it! Let her set dat poon out...We lovingher direction right now lol
",2,3,2,1,3,2,2,3,2,2,2,2
140,141,"In three years do you have the ability to do the same thing you are doing now.If you do not you are wasting your time
",4,4,3,3,2,3,2,2,1,4,2,1,"Can you do what you doing right now...3 years from now?If not your wasting time.
",3,4,3,4,1,3,1,1,1,3,2,1
141,142,"I can actually believe the stat. I was wondering who tookthe time to take the poll.
",4,3,3,4,2,3,2,2,2,4,2,2,"I can actually beleive the stat...i was just wondering who tooktime to take the poll.
",3,2,3,3,1,2,2,1,2,3,2,2
142,146,"I have been on auto pay forever. I got one percent inapr deduction because of it.
",4,3,3,4,2,3,2,1,2,4,2,2,"I been on auto pay since foreva! Got some 1percent inapr deduction cuz of it.
",3,4,2,3,3,2,3,2,2,3,3,2
143,148,"Then she is so gangster. She ends the conversation, looks at me for a little bit, and then opens up this bible pamphlet
",4,3,2,3,2,3,1,1,2,4,2,1,"Den she so gangsta...she ends convo looks at me for little bite denopens up this bible pamphlet!!!
",2,2,1,2,3,2,3,2,2,2,3,2
144,145,"I'm more of the service-at-a-soup-kitchen, paint-a-school type of community service kind ofguy. I'm not a role model.
",4,3,3,4,2,3,2,1,1,4,2,2,"I'm more of the service at a soup kitchen..Paint a School type of Community Service kindaguy...I'm not a role model.
",3,4,4,3,1,3,2,1,1,3,2,2
145,143,"Every time I ask for a cup of water at a fast food restaurant, I always fill it up with soda.
",3,2,2,2,2,2,2,2,2,3,3,2,"Everytime I ask for a cup for water at a fastfood Joint...I alwaysfill it up with pop
",3,3,2,2,1,2,2,2,2,2,2,2
146,149,"I didn't speak about Lillard because I never mentioned him. I spoke about AD and Barnes Like I expected, Barnes isgoing to take it well.
",4,3,3,3,2,3,2,1,1,4,2,1,"I didnt speak on Lillard cuz i made no reference to him.i spoke on AD and Barnes.and Barnes like i expected isgonna be a good pro
",3,3,2,2,2,2,1,1,1,3,2,1
147,144,"I hate the little sign on my phone that says I' have a voicemail...I hate the red light on my workphone when I have a voicemail.
",4,3,2,3,2,3,1,1,1,4,2,2,"I hate the lil sign on my phone dat says I gotta Voice Mail...I hate the red lite on my workphone when I gotta Vmail.
",2,2,2,2,1,2,3,1,2,2,3,2
148,150,"I said AD won't beat ROY, and Barnes was going to be a good pro, and the game wasmore suited for the pros.
",4,3,3,4,2,4,1,1,1,4,2,1,"I said AD wont be ROY and Barnes was gonna be a Good Pro...and Game wasmore suited for the Pros
",3,2,2,3,2,3,2,1,2,3,2,2
149,147,"I couldn't do anything by laugh...she was dead serious and smiled in my face like \""yeahman, you see it\"". It was funny.
",4,3,2,3,1,3,2,1,1,3,2,1,"I couldn't do shit but laugh...she was dead serious and smiled in my face like ""yeanigga u see it"" lol
",3,3,2,2,2,2,2,2,1,2,3,1
150,152,"We can agree to disagree, but I'm no advocate to any woman thinking it's ok to never shut up and have a seat.
",4,3,2,2,4,3,1,4,2,4,2,1,"we can agree 2 disagree. But I'm no advocate to any woman thinking its ok 2 neva shutup and have a seat...
",3,3,2,2,3,2,2,3,2,3,3,2
151,151,"That's a recipe for disaster. A woman that won't shut up or sit down. When is that ever going to getwins? It's less extreme ways.
",4,3,2,1,4,2,1,3,2,2,3,1,"that's a recipe for disaster. A woman that won't shut up or sit down. When is that ever gonna getwins? Its less extreme ways.
",3,2,3,2,2,3,1,2,2,3,2,2
152,154,"If everyone calmed down before making a decision a lot will be different...but to be fair a woman carrying on is as annoying as shit. Laugh out loud.
",4,3,2,1,4,2,2,3,1,3,2,2,"if everyone calmed down before making a decision a lot will be different...But to be fair a woman fussingis annoying as shit lol
",4,3,3,2,2,3,1,2,1,4,2,1
153,153,"I think every Married woman on my timeline is nodding their head...while thesingle ones are not catching it
",3,3,2,2,3,2,2,2,2,3,2,2,"I think every Married woman on my TL is nodding they heads...while thesingle ones aint catching it.
",2,3,3,2,2,3,2,2,2,2,2,2
154,157,"Are you trying to say that getting a white woman will help you be great ifyou're a black man? Laugh out loud.
",4,3,2,1,3,3,1,3,2,3,2,1,"are u trying to say that getting a white woman will help u be great ifyour a black man? lol
",3,2,3,3,2,2,2,2,2,2,2,2
155,155,"Let DJ come home and tell me all he did was watch videos with a sub and everyonein class doesn't have books. Shit.
",3,2,3,2,1,2,3,2,2,3,2,2,"let DJ come home and tell me all he did was watch Videos with a Sub and every 1in class aint got books.sheeid
",3,3,2,2,2,2,3,2,2,2,2,2
156,156,"Sometimes, men approach some women who are not that cute because they hope she is super attentive and domesticand has an untouched good vagina.
",3,3,2,1,4,2,2,4,2,3,4,2,"Sometimes dudes holla at chicks dats not that cute cuz they hope she like super attentive and domesticand got untapped good poon.
",2,3,2,2,3,1,2,3,2,2,2,2
157,159,"It helps by showing you can be responsible for yourself and that'sthe first step before unity.
",4,3,4,4,2,3,1,1,1,4,1,1,"it helps by showin u can be responsible for SELF and thatsthe 1st step before unity.
",3,3,2,3,3,2,2,2,2,3,2,2
158,161,"How do you understand an analogy, but yet not understand it at the same time? OK. Let me try this. You're not a dad. Do you think you can speakabout it to dad?
",4,3,3,3,2,3,2,1,1,3,2,2,"how do u understand an analogy and not at same time? Ok lemme try this...ur not a dad...do u think u can speakon it 2 a dad?
",3,2,2,2,2,2,2,1,2,2,3,2
159,162,"I was showing all types of baby thigh meat in high school. Now her future kidscan't be all fast. It's funny.
",3,2,2,2,3,2,3,3,2,3,3,2,"was showing all types of baby thigh meat in HS now her future kidscan't be alil fast lol
",3,3,3,3,2,3,2,2,2,2,2,2
160,164,"Attention is a hell of a drug though. And goofy people are raising the priceof it faster than gold.
",4,3,2,3,2,3,1,2,1,4,2,2,"Attn is a helleva drug tho...and goofy mogs is raising the priceof it faster than Gold.
",3,2,2,2,2,2,3,2,2,3,3,2
161,163,"Ladies, if you ever used the line \""I'm too much woman for you anyway\"" to justifyany argument then you are a fat girl.
",3,2,2,1,4,2,2,4,2,3,3,2,"Ladies If u EVER used the line ""I'm 2 much woman for u anyway"" to justifyany argument...U a Fat Girl.
",3,3,2,2,3,3,2,3,2,3,2,2
